,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603929.XSHG,2017-03-28,19.09,,2.28,1.37,16.75,603929.XSHG,1.7143,1.7593,1.0319,4.4749,12.9594,97.1505,2.8495,4.4749,0.32,9.4968,-1.3111,100.4222,,102.6268,97.7061,5.3789,188.7636,,,,,,,,,,,-1
0,603929.XSHG,2017-04-29,39.8,39.7951,7.4,3.15,13.94,603929.XSHG,6.1159,6.0534,3.8771,10.0934,13.0153,88.3132,11.8102,10.0934,0.1063,3.0797,-0.4173,98.9735,1.0453,98.9793,52.9412,-32.8204,-280.8327,-47.6405,86.6864,-47.6405,86.6864,-47.5364,673.7458,-43.2621,321.0802,-43.2621,321.0802,-1
0,603929.XSHG,2017-08-11,39.2169,29.078,5.2805,3.0421,-19.6141,603929.XSHG,2.6826,2.5416,1.6742,5.9996,15.1084,94.0328,6.3321,5.9996,0.1736,3.2125,-0.1885,93.936,5.7444,94.7451,77.5784,2.0441,34.2552,-16.2463,-24.3302,-16.2463,-24.3302,-31.3599,-59.4295,72.5462,-55.0208,72.5462,-55.0208,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603936.XSHG,2016-04-28,123.97,123.9745,15.32,8.14,-679.77,603936.XSHG,,0.0,,,20.7041,,,,,9.5308,,,,,,,,,,,,,,,,,,1
0,603936.XSHG,2016-04-28,87.23,99.0508,10.78,5.73,-478.27,603936.XSHG,0.79,0.66,0.4,2.38,16.78,96.96,3.08,2.38,2.75,8.82,1.52,86.62,1.01,83.31,104.05,-13.59,-446.88,38.58,,38.58,,48.1,,-10.76,,-10.76,,1
0,603936.XSHG,2016-08-25,130.47,128.6452,8.75,6.47,580.92,603936.XSHG,2.0976,1.7536,1.0774,6.0616,16.1608,95.3672,4.6622,6.0616,2.6087,8.6647,0.5242,79.8292,0.5067,83.6021,90.4126,21.9146,473.0321,3.8225,5.0267,3.8225,5.0267,-21.6711,59.1058,-22.0237,167.0555,-22.0237,167.0555,-1
0,603936.XSHG,2016-10-27,108.15,97.1565,6.53,4.84,91.82,603936.XSHG,1.446,1.0434,0.7289,3.852,16.2624,97.2889,2.7111,3.852,2.956,8.6251,1.1999,68.2292,,72.1537,103.5938,5.7134,210.7372,27.1666,9.9112,27.1666,9.9112,-12.8836,-36.0853,12.4035,-30.1546,12.4035,-30.1546,-1
0,603936.XSHG,2017-04-21,95.76,86.9439,5.85,4.15,12002.3203,603936.XSHG,1.5304,1.3355,0.757,3.5599,17.9145,96.974,3.0361,3.5599,2.847,8.2864,1.0777,84.9952,0.2849,87.2639,80.0041,0.0885,2.9242,15.2902,16.2333,15.2902,16.2333,-23.5201,30.1674,-16.6229,7.4188,-16.6229,7.4188,-1
0,603936.XSHG,2017-04-21,83.85,77.3354,5.12,3.63,10509.96,603936.XSHG,1.2795,1.0087,0.6133,3.4732,15.8775,97.0798,2.9421,3.4732,2.4403,7.8592,1.307,77.1519,0.5799,78.8361,106.4068,21.8828,749.3684,16.6079,-13.0929,16.6079,-13.0929,11.4765,-15.7841,69.8933,-15.2076,69.8933,-15.2076,-1
0,603936.XSHG,2017-08-15,75.5842,82.5911,4.7099,3.15,415.2256,603936.XSHG,2.5603,2.406,1.1887,5.8043,18.8508,94.271,5.7401,5.8043,2.4446,8.1216,1.0598,93.2333,0.1806,93.9723,45.137,-11.3461,-198.0469,34.8036,21.4153,34.8036,21.4153,65.9703,136.8826,29.0816,102.9036,29.0816,102.9036,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603939.XSHG,2015-04-27,61.35,61.3541,6.36,3.87,727.37,603939.XSHG,4.22,4.22,2.47,6.5,40.21,91.2,8.8,6.5,25.99,4.47,-0.1,99.82,0.0,99.82,115.91,12.21,138.69,28.84,0.47,28.84,0.47,31.02,-3.91,28.32,-6.9,28.09,-6.47,1
0,603939.XSHG,2015-08-21,106.84,113.6928,11.39,6.73,34.62,603939.XSHG,4.69,4.28,2.82,7.14,40.54,91.36,9.15,7.14,27.3,4.13,-0.56,91.24,5.33,91.38,113.04,-1.54,-17.83,21.71,3.72,21.71,3.72,33.86,7.75,31.85,13.98,32.26,13.68,1
0,603939.XSHG,2015-10-28,60.29,69.0489,6.91,3.9,94.49,603939.XSHG,3.83,3.6,2.12,5.6,39.3,92.99,7.03,5.6,27.89,4.36,-0.97,93.96,0.32,93.98,117.97,12.88,183.75,22.32,1.86,22.32,1.86,25.28,-21.67,28.28,-20.06,28.31,-20.03,-1
0,603939.XSHG,2016-03-08,79.85,96.1403,9.93,5.17,343.77,603939.XSHG,5.06,5.21,2.79,5.94,37.46,92.59,7.88,5.94,25.69,3.6,-0.2,91.87,5.84,102.92,108.43,3.07,41.43,36.22,28.33,36.22,28.33,16.67,43.85,15.43,36.07,15.25,35.55,1
0,603939.XSHG,2016-04-28,54.67,54.6744,6.81,3.38,274.9,603939.XSHG,3.64,3.6,2.17,6.36,39.51,91.7,8.48,6.36,26.57,3.94,-0.21,96.96,2.08,99.02,115.63,6.83,82.3,30.34,-3.86,30.34,-3.86,25.47,3.34,27.69,2.99,27.11,3.16,-1
0,603939.XSHG,2016-08-26,55.79,59.3307,7.13,3.43,-21.61,603939.XSHG,4.0047,3.8614,2.3784,6.5583,38.9242,91.718,8.3628,6.5583,26.2556,3.6193,-0.1141,95.3585,0.9301,96.4218,107.3858,2.592,31.297,40.0667,11.4626,40.0667,11.4626,28.0669,9.9863,28.6949,14.8737,27.9665,14.4431,-1
0,603939.XSHG,2016-10-28,60.32,68.6278,7.92,3.65,-188.45,603939.XSHG,2.1385,2.1317,1.4228,5.2914,40.1713,92.9454,7.0736,5.2914,28.6409,4.4287,-0.7858,99.4219,0.2674,99.6825,111.9146,10.8825,154.261,34.6652,-2.0718,34.6652,-2.0718,35.4252,-17.1688,27.1968,-20.9893,26.4264,-20.9966,-1
0,603939.XSHG,2017-04-25,50.94,61.1033,3.69,3.02,61.17,603939.XSHG,2.2026,2.0737,1.5803,6.2011,39.8294,93.3388,7.9096,6.2011,27.3358,4.4302,0.3955,79.1867,14.8406,94.1475,122.7529,-3.7763,-56.6916,22.3882,16.6301,22.3882,16.6301,22.7734,30.4139,27.7642,36.6816,27.3314,36.5201,1
0,603939.XSHG,2017-04-28,50.39,60.155,3.65,2.99,60.51,603939.XSHG,2.314,2.2942,1.6588,6.5091,39.6952,91.2958,8.8021,6.5091,27.0413,4.0107,-0.8729,98.0778,1.1031,99.1476,112.9064,7.2666,83.4832,29.3579,1.6122,29.3579,1.6122,34.3499,13.0787,32.3184,6.6605,32.6697,7.483,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603955.XSHG,2017-04-29,71.78,71.7844,7.28,8.36,38.1,603955.XSHG,0.1852,0.1728,0.0957,2.4321,23.0206,96.7416,3.4956,2.4321,0.0228,24.603,-2.5594,93.6838,6.8196,93.3224,115.0804,-172.5667,-5296.061,9.5452,-73.0719,9.5452,-73.0719,602.2737,-94.5888,9.6457,-94.9053,9.2911,-94.8197,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603958.XSHG,2016-08-13,29.12,26.4582,4.67,1.71,-185.23,603958.XSHG,2.2068,1.9485,1.2356,4.4782,53.2641,96.2149,3.7851,4.4782,39.4722,5.4933,0.7211,83.3562,,88.2985,97.6543,12.4729,329.5316,-17.4233,-13.9742,-17.4233,-13.9742,-39.7131,-60.4081,-55.3503,-45.596,-51.4087,-40.3236,-1
0,603958.XSHG,2016-10-28,95.72,69.9043,7.28,4.73,18.3,603958.XSHG,0.1674,-0.94,0.1477,0.6385,45.9889,106.3875,-6.3875,0.6385,41.2932,6.4147,-0.0383,342.7003,,-561.5678,132.0182,-19.674,308.0082,0.3757,-9.9844,0.3757,-9.9844,23.6463,-251.9067,123.5014,-87.1648,119.9174,-90.4494,-1
0,603958.XSHG,2017-04-27,66.47,54.3396,5.72,3.72,27.18,603958.XSHG,2.1492,1.1871,1.6288,5.2252,51.2461,96.2111,4.0352,5.2252,38.7856,4.0067,-0.4058,57.8555,,55.2335,98.007,15.5802,411.2051,-14.7695,26.5562,-14.7695,26.5562,-51.3293,179.9498,-43.6097,935.6133,-42.0232,1198.9926,-1
0,603958.XSHG,2017-04-27,64.02,52.9528,5.51,3.58,26.18,603958.XSHG,3.1846,1.6615,2.5637,9.0828,52.5432,94.0325,9.2635,9.0828,36.775,6.015,-0.0257,59.6517,32.947,52.1725,116.7193,9.3388,156.4955,-11.3664,-9.5584,-11.3664,-9.5584,-5.6859,107.6235,14.4148,57.2116,13.4109,52.23,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603959.XSHG,2016-08-18,124.0,124.0049,20.14,20.61,36324.25,603959.XSHG,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-1
0,603959.XSHG,2016-10-24,95.5,87.1475,8.28,15.15,59.1,603959.XSHG,4.0697,3.9641,2.0778,19.5079,34.1227,77.5874,22.4126,19.5079,0.8367,6.6469,2.7514,97.4107,,97.4041,29.8958,-12.9751,-57.8919,84.4772,,84.4772,,186.8631,,180.1607,,180.1607,,-1
0,603959.XSHG,2017-03-03,71.97,85.9508,7.83,12.67,61.39,603959.XSHG,6.3867,6.384,3.1008,12.308,27.2938,85.7562,14.5105,12.308,0.3151,4.3143,1.388,98.1211,1.8371,99.9581,50.1961,18.7077,131.3391,146.6434,162.2191,146.6434,162.2191,48.101,69.7669,45.9166,65.4408,45.9166,65.4408,-1
0,603959.XSHG,2017-04-28,54.83,54.826,6.67,7.58,41.25,603959.XSHG,1.0063,0.9935,0.4762,8.733,28.3445,89.7374,10.6165,8.733,0.798,11.062,5.8007,95.4872,3.2934,98.7244,13.1547,-158.6345,-1545.76,117.9627,-76.9684,117.9627,-76.9684,330.4284,-83.1491,334.0228,-83.6583,334.0228,-83.6583,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603960.XSHG,2017-04-27,105.71,105.7106,16.16,19.67,363.84,603960.XSHG,3.8597,3.345,2.638,23.2067,37.3857,76.0024,23.9707,23.2067,1.2472,11.6266,0.1962,86.9132,-0.0977,86.6654,95.4448,-31.1133,-129.6514,149.4537,,149.4537,,168.5404,,151.2393,,151.2393,,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603966.XSHG,2017-04-29,86.3,103.2361,11.26,9.9,71.46,603966.XSHG,0.2511,0.1449,0.1809,1.728,25.6529,98.4824,1.5879,1.728,8.1238,15.4241,0.77,65.6809,3.0402,57.7206,165.8654,-25.3631,-1671.2173,52.6396,,52.6396,,120.0118,,129.2064,,129.2064,,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603968.XSHG,2015-08-15,46.95,53.7404,5.12,3.81,5421.4399,603968.XSHG,3.77,3.24,1.99,8.37,21.26,91.7,8.55,8.37,2.3,8.54,1.12,85.97,2.65,85.97,140.11,15.38,185.43,-6.02,7.95,-6.02,7.95,-4.09,-23.27,-6.09,-18.23,-6.09,-18.23,-1
0,603968.XSHG,2015-10-29,40.25,45.2983,4.31,3.26,11.17,603968.XSHG,2.8,2.32,1.51,8.01,15.17,92.31,7.69,8.01,2.25,6.19,-1.24,85.14,0.0,82.74,85.23,8.69,112.92,-22.91,-21.26,-22.91,-21.26,-40.85,-29.17,-34.2,-24.62,-34.2,-24.62,-1
0,603968.XSHG,2016-02-25,60.03,60.5824,5.65,4.64,14.35,603968.XSHG,1.98,1.46,1.08,5.6,16.86,96.73,4.17,5.6,3.17,8.8,0.23,58.2,16.0,73.9,44.42,14.12,431.88,-17.36,1.8,-17.36,1.8,6.81,-44.83,26.3,-28.78,26.3,-28.78,1
0,603968.XSHG,2016-04-28,47.45,47.4528,4.54,3.97,10.74,603968.XSHG,1.74,1.41,1.18,6.57,16.05,93.4,6.81,6.57,2.61,5.15,0.82,81.96,2.6,81.04,75.64,-0.59,-9.01,-11.44,2.35,-11.44,2.35,-49.86,67.23,-47.32,20.01,-47.32,20.01,-1
0,603968.XSHG,2016-08-25,54.64,45.6421,4.29,3.94,49.45,603968.XSHG,4.4455,3.7738,3.1073,14.4973,22.5959,85.754,14.6303,14.4973,2.2842,6.064,-0.8533,86.5466,2.3348,84.8885,80.2721,25.1786,176.7425,-3.8126,17.2444,-3.8126,17.2444,64.5483,151.8073,66.6384,158.6569,66.6384,158.6569,-1
0,603968.XSHG,2016-10-26,49.56,50.7987,4.74,4.43,-34.77,603968.XSHG,2.8953,2.7028,2.0347,10.8729,24.5113,88.1598,12.0095,10.8729,2.9582,8.9998,-0.0081,94.805,1.3551,93.3532,82.8693,21.0298,177.6129,12.2673,-8.1022,12.2673,-8.1022,75.2559,-24.5644,52.3648,-31.0772,52.3648,-31.0772,-1
0,603968.XSHG,2017-03-30,41.66,47.7481,3.99,4.02,-46.73,603968.XSHG,3.6413,3.3169,2.6235,11.7193,19.9803,87.4989,12.5841,11.7193,2.1954,6.2375,-1.8848,91.9738,0.6109,91.0904,63.4625,12.2057,97.6373,36.9305,24.166,36.9305,24.166,313.2932,30.107,186.3236,33.8316,186.3236,33.8316,-1
0,603968.XSHG,2017-04-28,32.97,32.9702,3.86,3.66,-24.39,603968.XSHG,3.6465,3.2888,2.6164,11.1154,22.2282,88.1282,11.9595,11.1154,2.5402,4.9441,0.4282,91.3044,0.6745,90.1929,59.4296,-2.7446,-23.1184,45.7415,8.939,45.7415,8.939,155.8703,3.532,146.5203,3.3254,146.5203,3.3254,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603969.XSHG,2015-04-27,92.06,41.726,3.83,3.47,237.54,603969.XSHG,2.04,1.81,1.65,7.95,21.59,90.48,9.52,7.95,3.11,7.87,1.77,90.56,0.0,88.87,89.6,4.36,45.81,-5.86,-14.65,-5.86,-14.65,36.09,99.53,43.12,108.73,31.87,86.24,-1
0,603969.XSHG,2015-08-19,59.76,62.2312,5.64,4.16,17.85,603969.XSHG,4.13,3.99,3.44,10.79,24.0,86.76,13.24,10.79,3.14,6.26,-0.17,96.96,0.0,96.66,71.82,18.98,143.43,-34.35,52.96,-34.35,52.96,-4.65,112.71,-11.4,107.72,-17.96,104.01,-1
0,603969.XSHG,2015-10-28,46.0,44.39,4.03,3.39,16.98,603969.XSHG,2.56,2.39,2.03,7.99,20.02,90.74,9.26,7.99,4.02,6.79,-2.08,93.55,0.0,93.33,80.31,-2.24,-24.17,-39.5,-22.45,-39.5,-22.45,-34.29,-45.76,-37.22,-42.59,-37.8,-37.19,1
0,603969.XSHG,2016-04-08,73.07,60.7698,5.4,5.38,40.88,603969.XSHG,2.74,2.44,2.27,12.15,29.66,87.96,12.04,12.15,9.99,2.03,-1.58,88.24,0.0,89.22,121.53,44.46,369.34,-24.93,-25.85,-24.93,-25.85,121.98,-3.58,180.79,12.81,158.97,8.51,-1
0,603969.XSHG,2016-04-30,49.93,42.4729,3.69,3.67,27.94,603969.XSHG,0.39,0.36,0.32,2.91,19.21,95.81,4.19,2.91,6.83,11.05,-0.9,92.61,0.0,91.93,91.07,5.79,138.17,-41.57,-33.57,-41.57,-33.57,-74.27,-76.87,-78.64,-84.12,-74.04,-81.33,-1
0,603969.XSHG,2016-07-22,47.69,41.5076,3.52,4.2,-116.66,603969.XSHG,2.6587,2.6199,2.4575,11.0474,22.2983,86.7321,13.2679,11.0474,4.7785,5.9344,-2.759,98.3738,,98.5405,92.8693,-22.8525,-172.2392,-23.4726,100.342,-23.4726,100.342,-23.2825,534.2271,-21.6626,661.7024,-12.8034,585.3201,-1
0,603969.XSHG,2016-10-19,52.33,43.158,3.71,4.78,-22.68,603969.XSHG,3.5134,3.4302,3.4765,12.4037,25.626,85.6268,14.3732,12.4037,4.7845,5.5146,-0.438,97.7024,,97.6318,61.7472,-16.9954,-118.2431,27.1109,28.8108,27.1109,28.8108,97.367,39.542,97.3575,44.6253,85.4826,33.6167,-1
0,603969.XSHG,2017-03-16,42.61,43.4071,3.59,4.42,-27.97,603969.XSHG,2.8998,2.8302,2.7216,9.4272,24.2137,88.5088,11.5247,9.4272,4.4234,6.2391,-1.1943,97.6252,,97.5995,76.3649,12.6868,110.404,84.2806,7.5005,84.2806,7.5005,76.4335,-13.8044,42.9341,-18.2963,45.6752,-14.7787,1
0,603969.XSHG,2017-04-27,43.74,43.7414,3.98,4.27,-22.16,603969.XSHG,1.989,1.9654,1.8469,8.2919,19.4186,89.774,10.3123,8.2919,4.0279,4.9427,0.0027,97.9025,0.8259,98.8116,77.3444,-8.8196,-86.2469,123.4357,-19.4588,123.4357,-19.4588,449.7674,-27.9317,537.6129,-29.1588,448.4848,-29.7151,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603977.XSHG,2017-03-25,53.07,62.5535,9.27,12.73,131.08,603977.XSHG,1.922,0.7281,1.5231,11.0665,43.6485,96.0164,4.1174,11.0665,10.7356,25.6286,2.0451,33.2935,1.1178,37.8821,136.3457,46.4401,1165.7722,-3.6523,22.622,-3.6523,22.622,-81.2443,-78.5865,-45.1189,-48.653,-46.1698,-49.6646,-1
0,603977.XSHG,2017-04-27,55.83,55.8252,5.7,11.94,-1090.76,603977.XSHG,0.7507,0.4732,0.6687,8.2635,40.2568,94.3426,6.6578,8.2635,7.8813,26.3561,-0.2566,56.1796,9.9345,63.0336,79.8146,-34.2855,-606.0336,44.3775,-35.1019,44.3775,-35.1019,80100.9375,4.9399,-67.636,-51.5396,-69.5445,-52.8585,-1
""
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,603979.XSHG,2015-08-20,32.7,32.6984,2.7,3.33,519.78,603979.XSHG,3.11,3.09,1.96,11.53,30.28,84.5,15.5,11.53,0.12,7.89,3.3,99.23,0.0,99.38,78.44,7.56,48.76,,26.57,,26.57,,85.26,,78.82,,78.54,-1
0,603979.XSHG,2015-10-29,33.14,31.549,2.61,3.27,5.62,603979.XSHG,2.39,2.3,1.62,9.3,22.05,87.21,12.79,9.3,0.26,8.19,-1.25,96.25,0.0,96.36,68.53,-18.15,-141.89,-8.04,-3.74,-8.04,-3.74,-14.79,-20.56,-20.99,-22.38,-21.17,-22.2,-1
0,603979.XSHG,2016-04-19,45.25,40.361,3.27,4.28,12.22,603979.XSHG,0.55,0.39,0.36,2.12,23.07,95.33,5.47,2.12,0.02,13.38,-0.69,82.45,14.2,70.93,45.38,-3.05,-65.29,-9.65,-1.52,-9.65,-1.52,-59.3,-57.89,-77.5,-77.55,-76.77,-76.96,-1
0,603979.XSHG,2016-04-30,37.06,45.7783,2.67,3.5,10.0,603979.XSHG,1.23,1.16,0.94,8.31,22.52,89.29,11.38,8.31,0.38,8.42,0.89,94.68,5.89,94.51,67.47,-2.52,-23.51,-6.06,-21.7,-6.06,-21.7,0.96,62.92,-4.36,206.91,-4.54,198.25,-1
0,603979.XSHG,2016-08-09,44.34,43.8937,2.53,3.5,10.72,603979.XSHG,1.786,1.7649,1.3174,9.2948,23.7429,86.7961,13.3915,9.2948,0.1312,7.2946,1.4694,98.8967,1.4054,98.8196,75.2007,8.3313,63.0974,-2.5887,31.2406,-2.5887,31.2406,-15.8347,54.4489,-21.5017,46.7729,-21.4388,46.9437,-1
0,603979.XSHG,2016-10-27,44.12,39.916,2.27,3.2,-12.03,603979.XSHG,1.5756,1.4417,1.1541,9.438,25.0114,86.9071,13.6201,9.438,0.2876,7.7442,1.3426,92.4162,3.7211,91.5065,72.613,-4.372,-33.3924,-11.0885,-12.1372,-11.0885,-12.1372,-5.3171,-10.6373,-9.7691,-10.7836,-9.7249,-10.6037,-1
